performance_id,piece_id,source,split,midi_perfm,annot_file,feature_file,performance_MIDI_external
S_58,212,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-chpn-p14_AkPnCGdD.mid,--,PM2S_workspace\S_58.pkl,{A_MAPS}/MAPS_MUS-chpn-p14_AkPnCGdD.mid
S_59,213,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-chpn-p15_AkPnCGdD.mid,--,PM2S_workspace\S_59.pkl,{A_MAPS}/MAPS_MUS-chpn-p15_AkPnCGdD.mid
S_60,214,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-chpn-p16_AkPnStgb.mid,--,PM2S_workspace\S_60.pkl,{A_MAPS}/MAPS_MUS-chpn-p16_AkPnStgb.mid
S_61,217,MAPS,--,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-chpn-p19_AkPnBsdf.mid,--,PM2S_workspace\S_61.pkl,{A_MAPS}/MAPS_MUS-chpn-p19_AkPnBsdf.mid
S_62,217,MAPS,--,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-chpn-p19_StbgTGd2.mid,--,PM2S_workspace\S_62.pkl,{A_MAPS}/MAPS_MUS-chpn-p19_StbgTGd2.mid
S_63,199,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-chpn-p1_AkPnBcht.mid,--,PM2S_workspace\S_63.pkl,{A_MAPS}/MAPS_MUS-chpn-p1_AkPnBcht.mid
S_64,199,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-chpn-p1_AkPnBsdf.mid,--,PM2S_workspace\S_64.pkl,{A_MAPS}/MAPS_MUS-chpn-p1_AkPnBsdf.mid
S_65,218,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-chpn-p20_AkPnCGdD.mid,--,PM2S_workspace\S_65.pkl,{A_MAPS}/MAPS_MUS-chpn-p20_AkPnCGdD.mid
S_66,219,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-chpn-p21_AkPnBsdf.mid,--,PM2S_workspace\S_66.pkl,{A_MAPS}/MAPS_MUS-chpn-p21_AkPnBsdf.mid
S_67,222,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-chpn-p24_AkPnBcht.mid,--,PM2S_workspace\S_67.pkl,{A_MAPS}/MAPS_MUS-chpn-p24_AkPnBcht.mid
S_68,200,MAPS,valid,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-chpn-p2_SptkBGCl.mid,--,PM2S_workspace\S_68.pkl,{A_MAPS}/MAPS_MUS-chpn-p2_SptkBGCl.mid
S_69,201,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-chpn-p3_AkPnBcht.mid,--,PM2S_workspace\S_69.pkl,{A_MAPS}/MAPS_MUS-chpn-p3_AkPnBcht.mid
S_70,202,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-chpn-p4_AkPnBcht.mid,--,PM2S_workspace\S_70.pkl,{A_MAPS}/MAPS_MUS-chpn-p4_AkPnBcht.mid
S_71,202,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-chpn-p4_AkPnBsdf.mid,--,PM2S_workspace\S_71.pkl,{A_MAPS}/MAPS_MUS-chpn-p4_AkPnBsdf.mid
S_72,204,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-chpn-p6_SptkBGAm.mid,--,PM2S_workspace\S_72.pkl,{A_MAPS}/MAPS_MUS-chpn-p6_SptkBGAm.mid
S_73,204,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-chpn-p6_SptkBGCl.mid,--,PM2S_workspace\S_73.pkl,{A_MAPS}/MAPS_MUS-chpn-p6_SptkBGCl.mid
S_74,205,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-chpn-p7_AkPnCGdD.mid,--,PM2S_workspace\S_74.pkl,{A_MAPS}/MAPS_MUS-chpn-p7_AkPnCGdD.mid
S_75,205,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-chpn-p7_SptkBGCl.mid,--,PM2S_workspace\S_75.pkl,{A_MAPS}/MAPS_MUS-chpn-p7_SptkBGCl.mid
S_76,206,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-chpn-p8_AkPnBcht.mid,--,PM2S_workspace\S_76.pkl,{A_MAPS}/MAPS_MUS-chpn-p8_AkPnBcht.mid
S_77,207,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-chpn-p9_AkPnBsdf.mid,--,PM2S_workspace\S_77.pkl,{A_MAPS}/MAPS_MUS-chpn-p9_AkPnBsdf.mid
S_78,178,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-chpn_op10_e01_AkPnCGdD.mid,--,PM2S_workspace\S_78.pkl,{A_MAPS}/MAPS_MUS-chpn_op10_e01_AkPnCGdD.mid
S_79,184,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-chpn_op10_e05_SptkBGAm.mid,--,PM2S_workspace\S_79.pkl,{A_MAPS}/MAPS_MUS-chpn_op10_e05_SptkBGAm.mid
S_80,180,MAPS,valid,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-chpn_op10_e12_AkPnCGdD.mid,--,PM2S_workspace\S_80.pkl,{A_MAPS}/MAPS_MUS-chpn_op10_e12_AkPnCGdD.mid
S_81,191,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-chpn_op25_e2_AkPnBcht.mid,--,PM2S_workspace\S_81.pkl,{A_MAPS}/MAPS_MUS-chpn_op25_e2_AkPnBcht.mid
S_82,192,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-chpn_op25_e3_SptkBGAm.mid,--,PM2S_workspace\S_82.pkl,{A_MAPS}/MAPS_MUS-chpn_op25_e3_SptkBGAm.mid
S_83,197,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-chpn_op27_1_AkPnCGdD.mid,--,PM2S_workspace\S_83.pkl,{A_MAPS}/MAPS_MUS-chpn_op27_1_AkPnCGdD.mid
S_84,198,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-chpn_op27_2_AkPnStgb.mid,--,PM2S_workspace\S_84.pkl,{A_MAPS}/MAPS_MUS-chpn_op27_2_AkPnStgb.mid
S_85,198,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-chpn_op27_2_SptkBGCl.mid,--,PM2S_workspace\S_85.pkl,{A_MAPS}/MAPS_MUS-chpn_op27_2_SptkBGCl.mid
S_86,227,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-chpn_op33_2_SptkBGAm.mid,--,PM2S_workspace\S_86.pkl,{A_MAPS}/MAPS_MUS-chpn_op33_2_SptkBGAm.mid
S_87,228,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-chpn_op33_4_SptkBGAm.mid,--,PM2S_workspace\S_87.pkl,{A_MAPS}/MAPS_MUS-chpn_op33_4_SptkBGAm.mid
S_88,231,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-chpn_op35_3_AkPnStgb.mid,--,PM2S_workspace\S_88.pkl,{A_MAPS}/MAPS_MUS-chpn_op35_3_AkPnStgb.mid
S_89,236,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-chpn_op66_AkPnBcht.mid,--,PM2S_workspace\S_89.pkl,{A_MAPS}/MAPS_MUS-chpn_op66_AkPnBcht.mid
S_90,171,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-chpn_op7_2_SptkBGAm.mid,--,PM2S_workspace\S_90.pkl,{A_MAPS}/MAPS_MUS-chpn_op7_2_SptkBGAm.mid
S_91,258,MAPS,--,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-deb_clai_StbgTGd2.mid,--,PM2S_workspace\S_91.pkl,{A_MAPS}/MAPS_MUS-deb_clai_StbgTGd2.mid
S_92,257,MAPS,--,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-deb_menu_StbgTGd2.mid,--,PM2S_workspace\S_92.pkl,{A_MAPS}/MAPS_MUS-deb_menu_StbgTGd2.mid
S_93,259,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-deb_pass_SptkBGAm.mid,--,PM2S_workspace\S_93.pkl,{A_MAPS}/MAPS_MUS-deb_pass_SptkBGAm.mid
S_94,269,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-gra_esp_2_AkPnStgb.mid,--,PM2S_workspace\S_94.pkl,{A_MAPS}/MAPS_MUS-gra_esp_2_AkPnStgb.mid
S_95,270,MAPS,valid,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-gra_esp_3_SptkBGAm.mid,--,PM2S_workspace\S_95.pkl,{A_MAPS}/MAPS_MUS-gra_esp_3_SptkBGAm.mid
S_96,270,MAPS,valid,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-gra_esp_3_SptkBGCl.mid,--,PM2S_workspace\S_96.pkl,{A_MAPS}/MAPS_MUS-gra_esp_3_SptkBGCl.mid
S_97,271,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-gra_esp_4_AkPnBcht.mid,--,PM2S_workspace\S_97.pkl,{A_MAPS}/MAPS_MUS-gra_esp_4_AkPnBcht.mid
S_98,277,MAPS,--,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-grieg_butterfly_AkPnBsdf.mid,--,PM2S_workspace\S_98.pkl,{A_MAPS}/MAPS_MUS-grieg_butterfly_AkPnBsdf.mid
S_99,277,MAPS,--,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-grieg_butterfly_StbgTGd2.mid,--,PM2S_workspace\S_99.pkl,{A_MAPS}/MAPS_MUS-grieg_butterfly_StbgTGd2.mid
S_100,274,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-grieg_elfentanz_AkPnBsdf.mid,--,PM2S_workspace\S_100.pkl,{A_MAPS}/MAPS_MUS-grieg_elfentanz_AkPnBsdf.mid
S_101,274,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-grieg_elfentanz_SptkBGAm.mid,--,PM2S_workspace\S_101.pkl,{A_MAPS}/MAPS_MUS-grieg_elfentanz_SptkBGAm.mid
S_102,276,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-grieg_halling_AkPnBsdf.mid,--,PM2S_workspace\S_102.pkl,{A_MAPS}/MAPS_MUS-grieg_halling_AkPnBsdf.mid
S_103,287,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-grieg_kobold_AkPnCGdD.mid,--,PM2S_workspace\S_103.pkl,{A_MAPS}/MAPS_MUS-grieg_kobold_AkPnCGdD.mid
S_104,287,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-grieg_kobold_AkPnStgb.mid,--,PM2S_workspace\S_104.pkl,{A_MAPS}/MAPS_MUS-grieg_kobold_AkPnStgb.mid
S_105,273,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-grieg_waechter_AkPnBcht.mid,--,PM2S_workspace\S_105.pkl,{A_MAPS}/MAPS_MUS-grieg_waechter_AkPnBcht.mid
S_106,272,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-grieg_walzer_AkPnBcht.mid,--,PM2S_workspace\S_106.pkl,{A_MAPS}/MAPS_MUS-grieg_walzer_AkPnBcht.mid
S_107,272,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-grieg_walzer_SptkBGCl.mid,--,PM2S_workspace\S_107.pkl,{A_MAPS}/MAPS_MUS-grieg_walzer_SptkBGCl.mid
S_108,278,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-grieg_wanderer_AkPnBsdf.mid,--,PM2S_workspace\S_108.pkl,{A_MAPS}/MAPS_MUS-grieg_wanderer_AkPnBsdf.mid
S_109,278,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-grieg_wanderer_SptkBGAm.mid,--,PM2S_workspace\S_109.pkl,{A_MAPS}/MAPS_MUS-grieg_wanderer_SptkBGAm.mid
S_110,283,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-grieg_zwerge_AkPnBcht.mid,--,PM2S_workspace\S_110.pkl,{A_MAPS}/MAPS_MUS-grieg_zwerge_AkPnBcht.mid
S_111,299,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-hay_40_1_AkPnBcht.mid,--,PM2S_workspace\S_111.pkl,{A_MAPS}/MAPS_MUS-hay_40_1_AkPnBcht.mid
S_112,326,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-liz_et1_SptkBGAm.mid,--,PM2S_workspace\S_112.pkl,{A_MAPS}/MAPS_MUS-liz_et1_SptkBGAm.mid
S_113,327,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-liz_et2_AkPnStgb.mid,--,PM2S_workspace\S_113.pkl,{A_MAPS}/MAPS_MUS-liz_et2_AkPnStgb.mid
S_114,327,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-liz_et2_SptkBGAm.mid,--,PM2S_workspace\S_114.pkl,{A_MAPS}/MAPS_MUS-liz_et2_SptkBGAm.mid
S_115,328,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-liz_et3_AkPnStgb.mid,--,PM2S_workspace\S_115.pkl,{A_MAPS}/MAPS_MUS-liz_et3_AkPnStgb.mid
S_116,329,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-liz_et4_SptkBGCl.mid,--,PM2S_workspace\S_116.pkl,{A_MAPS}/MAPS_MUS-liz_et4_SptkBGCl.mid
S_117,330,MAPS,valid,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-liz_et5_AkPnCGdD.mid,--,PM2S_workspace\S_117.pkl,{A_MAPS}/MAPS_MUS-liz_et5_AkPnCGdD.mid
S_118,331,MAPS,--,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-liz_et6_AkPnBsdf.mid,--,PM2S_workspace\S_118.pkl,{A_MAPS}/MAPS_MUS-liz_et6_AkPnBsdf.mid
S_119,331,MAPS,--,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-liz_et6_AkPnCGdD.mid,--,PM2S_workspace\S_119.pkl,{A_MAPS}/MAPS_MUS-liz_et6_AkPnCGdD.mid
S_120,331,MAPS,--,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-liz_et6_StbgTGd2.mid,--,PM2S_workspace\S_120.pkl,{A_MAPS}/MAPS_MUS-liz_et6_StbgTGd2.mid
S_121,344,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-liz_et_trans4_SptkBGAm.mid,--,PM2S_workspace\S_121.pkl,{A_MAPS}/MAPS_MUS-liz_et_trans4_SptkBGAm.mid
S_122,345,MAPS,--,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-liz_et_trans5_AkPnCGdD.mid,--,PM2S_workspace\S_122.pkl,{A_MAPS}/MAPS_MUS-liz_et_trans5_AkPnCGdD.mid
S_123,345,MAPS,--,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-liz_et_trans5_StbgTGd2.mid,--,PM2S_workspace\S_123.pkl,{A_MAPS}/MAPS_MUS-liz_et_trans5_StbgTGd2.mid
S_124,335,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-liz_rhap02_AkPnCGdD.mid,--,PM2S_workspace\S_124.pkl,{A_MAPS}/MAPS_MUS-liz_rhap02_AkPnCGdD.mid
S_125,337,MAPS,--,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-liz_rhap09_SptkBGCl.mid,--,PM2S_workspace\S_125.pkl,{A_MAPS}/MAPS_MUS-liz_rhap09_SptkBGCl.mid
S_126,337,MAPS,--,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-liz_rhap09_StbgTGd2.mid,--,PM2S_workspace\S_126.pkl,{A_MAPS}/MAPS_MUS-liz_rhap09_StbgTGd2.mid
S_127,332,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-liz_rhap10_AkPnBsdf.mid,--,PM2S_workspace\S_127.pkl,{A_MAPS}/MAPS_MUS-liz_rhap10_AkPnBsdf.mid
S_128,359,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-mendel_op53_5_AkPnCGdD.mid,--,PM2S_workspace\S_128.pkl,{A_MAPS}/MAPS_MUS-mendel_op53_5_AkPnCGdD.mid
S_129,362,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-mendel_op62_5_SptkBGAm.mid,--,PM2S_workspace\S_129.pkl,{A_MAPS}/MAPS_MUS-mendel_op62_5_SptkBGAm.mid
S_130,85,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-mond_1_AkPnBsdf.mid,--,PM2S_workspace\S_130.pkl,{A_MAPS}/MAPS_MUS-mond_1_AkPnBsdf.mid
S_131,85,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-mond_1_SptkBGAm.mid,--,PM2S_workspace\S_131.pkl,{A_MAPS}/MAPS_MUS-mond_1_SptkBGAm.mid
S_132,86,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-mond_2_SptkBGAm.mid,--,PM2S_workspace\S_132.pkl,{A_MAPS}/MAPS_MUS-mond_2_SptkBGAm.mid
S_133,86,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-mond_2_SptkBGCl.mid,--,PM2S_workspace\S_133.pkl,{A_MAPS}/MAPS_MUS-mond_2_SptkBGCl.mid
S_134,87,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-mond_3_AkPnStgb.mid,--,PM2S_workspace\S_134.pkl,{A_MAPS}/MAPS_MUS-mond_3_AkPnStgb.mid
S_135,363,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-mos_op36_6_AkPnBsdf.mid,--,PM2S_workspace\S_135.pkl,{A_MAPS}/MAPS_MUS-mos_op36_6_AkPnBsdf.mid
S_136,388,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-muss_2_AkPnCGdD.mid,--,PM2S_workspace\S_136.pkl,{A_MAPS}/MAPS_MUS-muss_2_AkPnCGdD.mid
S_137,389,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-muss_3_SptkBGCl.mid,--,PM2S_workspace\S_137.pkl,{A_MAPS}/MAPS_MUS-muss_3_SptkBGCl.mid
S_138,390,MAPS,valid,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-muss_4_AkPnBsdf.mid,--,PM2S_workspace\S_138.pkl,{A_MAPS}/MAPS_MUS-muss_4_AkPnBsdf.mid
S_139,391,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-muss_5_AkPnBcht.mid,--,PM2S_workspace\S_139.pkl,{A_MAPS}/MAPS_MUS-muss_5_AkPnBcht.mid
S_140,365,MAPS,--,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-mz_311_1_StbgTGd2.mid,--,PM2S_workspace\S_140.pkl,{A_MAPS}/MAPS_MUS-mz_311_1_StbgTGd2.mid
S_141,368,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-mz_330_1_SptkBGCl.mid,--,PM2S_workspace\S_141.pkl,{A_MAPS}/MAPS_MUS-mz_330_1_SptkBGCl.mid
S_142,371,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-mz_331_1_SptkBGCl.mid,--,PM2S_workspace\S_142.pkl,{A_MAPS}/MAPS_MUS-mz_331_1_SptkBGCl.mid
S_143,372,MAPS,--,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-mz_331_2_AkPnBcht.mid,--,PM2S_workspace\S_143.pkl,{A_MAPS}/MAPS_MUS-mz_331_2_AkPnBcht.mid
S_144,372,MAPS,--,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-mz_331_2_AkPnBsdf.mid,--,PM2S_workspace\S_144.pkl,{A_MAPS}/MAPS_MUS-mz_331_2_AkPnBsdf.mid
S_145,372,MAPS,--,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-mz_331_2_StbgTGd2.mid,--,PM2S_workspace\S_145.pkl,{A_MAPS}/MAPS_MUS-mz_331_2_StbgTGd2.mid
S_146,373,MAPS,--,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-mz_331_3_AkPnBsdf.mid,--,PM2S_workspace\S_146.pkl,{A_MAPS}/MAPS_MUS-mz_331_3_AkPnBsdf.mid
S_147,373,MAPS,--,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-mz_331_3_StbgTGd2.mid,--,PM2S_workspace\S_147.pkl,{A_MAPS}/MAPS_MUS-mz_331_3_StbgTGd2.mid
S_148,374,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-mz_332_1_AkPnBsdf.mid,--,PM2S_workspace\S_148.pkl,{A_MAPS}/MAPS_MUS-mz_332_1_AkPnBsdf.mid
S_149,375,MAPS,--,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-mz_332_2_StbgTGd2.mid,--,PM2S_workspace\S_149.pkl,{A_MAPS}/MAPS_MUS-mz_332_2_StbgTGd2.mid
S_150,377,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-mz_333_1_AkPnStgb.mid,--,PM2S_workspace\S_150.pkl,{A_MAPS}/MAPS_MUS-mz_333_1_AkPnStgb.mid
S_151,378,MAPS,--,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-mz_333_2_AkPnCGdD.mid,--,PM2S_workspace\S_151.pkl,{A_MAPS}/MAPS_MUS-mz_333_2_AkPnCGdD.mid
S_152,378,MAPS,--,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-mz_333_2_StbgTGd2.mid,--,PM2S_workspace\S_152.pkl,{A_MAPS}/MAPS_MUS-mz_333_2_StbgTGd2.mid
S_153,379,MAPS,--,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-mz_333_3_StbgTGd2.mid,--,PM2S_workspace\S_153.pkl,{A_MAPS}/MAPS_MUS-mz_333_3_StbgTGd2.mid
S_154,382,MAPS,--,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-mz_545_3_StbgTGd2.mid,--,PM2S_workspace\S_154.pkl,{A_MAPS}/MAPS_MUS-mz_545_3_StbgTGd2.mid
S_155,383,MAPS,--,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-mz_570_1_StbgTGd2.mid,--,PM2S_workspace\S_155.pkl,{A_MAPS}/MAPS_MUS-mz_570_1_StbgTGd2.mid
S_156,136,MAPS,--,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-pathetique_1_SptkBGCl.mid,--,PM2S_workspace\S_156.pkl,{A_MAPS}/MAPS_MUS-pathetique_1_SptkBGCl.mid
S_157,136,MAPS,--,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-pathetique_1_StbgTGd2.mid,--,PM2S_workspace\S_157.pkl,{A_MAPS}/MAPS_MUS-pathetique_1_StbgTGd2.mid
S_158,436,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-schu_143_1_AkPnBcht.mid,--,PM2S_workspace\S_158.pkl,{A_MAPS}/MAPS_MUS-schu_143_1_AkPnBcht.mid
S_159,437,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-schu_143_2_AkPnCGdD.mid,--,PM2S_workspace\S_159.pkl,{A_MAPS}/MAPS_MUS-schu_143_2_AkPnCGdD.mid
S_160,438,MAPS,--,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-schu_143_3_StbgTGd2.mid,--,PM2S_workspace\S_160.pkl,{A_MAPS}/MAPS_MUS-schu_143_3_StbgTGd2.mid
S_161,447,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-schub_d760_1_AkPnBcht.mid,--,PM2S_workspace\S_161.pkl,{A_MAPS}/MAPS_MUS-schub_d760_1_AkPnBcht.mid
S_162,441,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-schub_d960_3_AkPnCGdD.mid,--,PM2S_workspace\S_162.pkl,{A_MAPS}/MAPS_MUS-schub_d960_3_AkPnCGdD.mid
S_163,441,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-schub_d960_3_AkPnStgb.mid,--,PM2S_workspace\S_163.pkl,{A_MAPS}/MAPS_MUS-schub_d960_3_AkPnStgb.mid
S_164,441,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-schub_d960_3_SptkBGCl.mid,--,PM2S_workspace\S_164.pkl,{A_MAPS}/MAPS_MUS-schub_d960_3_SptkBGCl.mid
S_165,418,MAPS,--,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-schuim-1_AkPnStgb.mid,--,PM2S_workspace\S_165.pkl,{A_MAPS}/MAPS_MUS-schuim-1_AkPnStgb.mid
S_166,418,MAPS,--,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-schuim-1_StbgTGd2.mid,--,PM2S_workspace\S_166.pkl,{A_MAPS}/MAPS_MUS-schuim-1_StbgTGd2.mid
S_167,420,MAPS,valid,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-schuim-3_AkPnStgb.mid,--,PM2S_workspace\S_167.pkl,{A_MAPS}/MAPS_MUS-schuim-3_AkPnStgb.mid
S_168,426,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-schumm-1_AkPnStgb.mid,--,PM2S_workspace\S_168.pkl,{A_MAPS}/MAPS_MUS-schumm-1_AkPnStgb.mid
S_169,427,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-schumm-2_SptkBGAm.mid,--,PM2S_workspace\S_169.pkl,{A_MAPS}/MAPS_MUS-schumm-2_SptkBGAm.mid
S_170,428,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-schumm-3_AkPnStgb.mid,--,PM2S_workspace\S_170.pkl,{A_MAPS}/MAPS_MUS-schumm-3_AkPnStgb.mid
S_171,431,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-schumm-6_AkPnBcht.mid,--,PM2S_workspace\S_171.pkl,{A_MAPS}/MAPS_MUS-schumm-6_AkPnBcht.mid
S_172,463,MAPS,--,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-scn15_11_StbgTGd2.mid,--,PM2S_workspace\S_172.pkl,{A_MAPS}/MAPS_MUS-scn15_11_StbgTGd2.mid
S_173,464,MAPS,--,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-scn15_12_StbgTGd2.mid,--,PM2S_workspace\S_173.pkl,{A_MAPS}/MAPS_MUS-scn15_12_StbgTGd2.mid
S_174,465,MAPS,train,../../MIDI-Datasets/A-MAPS_1.2/MAPS_MUS-scn15_13_AkPnStgb.mid,--,PM2S_workspace\S_174.pkl,{A_MAPS}/MAPS_MUS-scn15_13_AkPnStgb.mid
